"id";"parent_id";"level";"object_id";"object_type";"query_status";"query_time";"query_type";"name";"message"
"31940";"31859";"1";"121439954563203_2771327769574395";"data";"fetched (200)";"2019-03-03 12:00:37.649000";"Facebook:<page>/posts";"";"Let's crack some job numbers for the naysayers.  In 2018 alone, 48 lakh new enterprises got registered, indicating the expansion of the MSME sector and increasing employment opportunities in this sector.  #HereAreTheJobs"
"31941";"31859";"1";"121439954563203_2771315002909005";"data";"fetched (200)";"2019-03-03 12:00:37.649000";"Facebook:<page>/posts";"";"Let's crack some job numbers for the naysayers.  Clocking one of the fastest rates of poverty reduction, around 44 Indians came out of poverty every minute in 2017. India isn't just beating poverty but also unemployment, one of the causes of poverty. Was it possible without creating jobs?  #HereAreTheJobs"
"31942";"31859";"1";"121439954563203_2771307589576413";"data";"fetched (200)";"2019-03-03 12:00:37.649000";"Facebook:<page>/posts";"";"पीएम श्री नरेन्द्र मोदी आज दोपहर 12:30 बजे चूरू, राजस्थान में 'विशाल विजय संकल्प सभा' को संबोधित करेंगे। लाइव देखें facebook.com/BJP4India और bjplive.org पर। लाइव सुननें के लिए 9345014501 डायल करें।"
"31943";"31859";"1";"121439954563203_2771293442911161";"data";"fetched (200)";"2019-03-03 12:00:37.649000";"Facebook:<page>/posts";"";"Let's crack some job numbers for the naysayers.  Over 15,000 start-ups have been set up under Modi govt. Around 73.50 lakh jobs have been created in the last 15 months in the formal sector alone, as per EPFO data. Imagine the number of informal jobs that would've been added!   #HereAreTheJobs"
"31944";"31859";"1";"121439954563203_2771279016245937";"data";"fetched (200)";"2019-03-03 12:00:37.649000";"Facebook:<page>/posts";"";"Let's crack some job numbers for the naysayers.  Since 2014,  over 1.50 crore houses constructed.  over 1.93 lakh kms of rural roads built.  over 4000 kms of railway lines electrified.   Did these activities happen without creating jobs?  #HereAreTheJobs"
"31945";"31859";"1";"121439954563203_2771247569582415";"data";"fetched (200)";"2019-03-03 12:00:37.649000";"Facebook:<page>/posts";"";"पीएम मोदी ने गिनाए रोजगार पर आंकड़ें, देश में हर क्षेत्र में रोजगार के अवसर पैदा हुए हैं। #News18RisingIndia"
"31946";"31859";"1";"121439954563203_2771061922934313";"data";"fetched (200)";"2019-03-03 12:00:37.649000";"Facebook:<page>/posts";"";"किसी को चारा घोटाला करना हो तो कैसे करेगा ?   क्योंकि अब तो सीधे मोबाइल पर मैसेज आता है,   कच्ची-पक्की पर्ची का तो सारा इंतजाम ही मोदी ने खत्म कर दिया है।   इसलिए ही तो मुझे पानी पी-पी कर गाली दी जाती है : पीएम मोदी #News18RisingIndia"
"31947";"31859";"1";"121439954563203_2771050412935464";"data";"fetched (200)";"2019-03-03 12:00:37.649000";"Facebook:<page>/posts";"";"जिस-जिस के मैंने लूट के रास्ते बंद किये, वो सब एक मंच पर इकठ्ठा होकर मुझे गालियां देते हैं।   इनके लिए मोदी को गाली देना प्राथमिकता है।  लेकिन मेरी प्राथमिकता करदाता की एक-एक पाई का सही इस्तेमाल करना है : पीएम मोदी #News18RisingIndia"
"31948";"31859";"1";"121439954563203_2771041649603007";"data";"fetched (200)";"2019-03-03 12:00:37.649000";"Facebook:<page>/posts";"";"पहले जो बढ़ना चाहिए था वो घट रहा था और जो घटना चाहिए था वो बढ़ रहा था।  महंगाई दर 10% का आंकड़ा भी पार कर गई थी। जो हमारी सरकार में गिरकर 2-4% के आसपास रह गई है।  हमारी सरकार ने 5 लाख तक की इनकम को भी टैक्स के दायरे से बाहर कर दिया है : पीएम मोदी #News18RisingIndia"
"31949";"31859";"1";"121439954563203_387869548444097";"data";"fetched (200)";"2019-03-03 12:00:37.649000";"Facebook:<page>/posts";"";"LIVE : PM Shri Narendra Modi’s keynote address at Rising India Summit. #News18RisingIndia"
"31950";"31859";"1";"121439954563203_2770839286289910";"data";"fetched (200)";"2019-03-03 12:00:37.649000";"Facebook:<page>/posts";"";"परिवारवाद को बढ़ावा देने वाली पार्टियां राजे-रजवाड़ों वाली प्रथा को लोकतंत्र का चोला पहनाकर आगे बढ़ा रही हैं।  लोकतंत्र की भावना को समाप्त करने का काम परिवारवाद को बढ़ावा देने वाली पार्टियों ने किया है : श्री अमित शाह"
"31951";"31859";"1";"121439954563203_2770832536290585";"data";"fetched (200)";"2019-03-03 12:00:37.649000";"Facebook:<page>/posts";"";"'झूठ' का जवाब 'कर्म' ही हो सकता है।  विपक्षी हमें गरीब विरोधी कहते रहे। हमने 50 करोड़ गरीबों के आत्मविश्वास को बढ़ाया और उन्हें देश के विकास के साथ जोड़ा है।  आजादी के बाद पहली बार किसी प्रधानमंत्री ने सफाईकर्मियों के पैर धोकर देश को नया संदेश दिया है : श्री अमित शाह"
"31952";"31859";"1";"121439954563203_2770814536292385";"data";"fetched (200)";"2019-03-03 12:00:37.649000";"Facebook:<page>/posts";"";"पिछले पांच साल में नरेन्द्र मोदी जी ने देश की जनता के अंदर आत्मविश्वास का भाव जागृत किया है।  लोकतंत्र में आलोचना, विरोध और टीका-टिप्पणी भी जरूरी है, लेकिन आलोचना, विरोध और टीका-टिप्पणी सिर्फ देश के भले के लिए होनी चाहिए : श्री अमित शाह"
"31953";"31859";"1";"121439954563203_2770784529628719";"data";"fetched (200)";"2019-03-03 12:00:37.649000";"Facebook:<page>/posts";"";"बोफोर्स से लेकर हेलीकॉप्टर तक सारी जांच का एक ही परिवार तक पहुंचना बहुत कुछ कहता है।  यही लोग राफेल विमान को भारत में आने से रोक रहे हैं।  पर जब देश का पहला राफेल भारत के आसमान में उड़ान भरेगा, तो खुद ही इनका सारी साजिशों को ध्वस्त कर देगा : पीएम मोदी #NationalWarMemorial"
"31954";"31859";"1";"121439954563203_2770779986295840";"data";"fetched (200)";"2019-03-03 12:00:37.649000";"Facebook:<page>/posts";"";"आखिर किन वजहों से किसी का ध्यान अभी तक शहीदों के लिए स्मारक पर नहीं गया?  इंडिया फर्स्ट और फैमिली फर्स्ट का अंतर ही इसका जवाब है।  मोदी महत्वपूर्ण नहीं है, बल्कि इस देश की सभ्यता, संस्कृति और इतिहास सबसे ऊपर है : पीएम श्री नरेन्द्र मोदी #NationalWarMemorial"
"31955";"31859";"1";"121439954563203_2770725336301305";"data";"fetched (200)";"2019-03-03 12:00:37.649000";"Facebook:<page>/posts";"";"सिर्फ कहा नहीं, करके दिखाया  #NationalWarMemorial"
"31956";"31859";"1";"121439954563203_400959410658547";"data";"fetched (200)";"2019-03-03 12:00:37.649000";"Facebook:<page>/posts";"";"LIVE : PM Shri Narendra Modi dedicates 'National War Memorial' to the nation in New Delhi. #NationalWarMemorial"
"31957";"31859";"1";"121439954563203_2770468446326994";"data";"fetched (200)";"2019-03-03 12:00:37.649000";"Facebook:<page>/posts";"";"स्वस्थ लोकतांत्रिक परम्परा का सम्मान करते हुए अगली 'मन की बात' मई महीने के आखिरी रविवार को होगी।  मैं चुनाव के बाद एक नए विश्वास और आपके आशीर्वाद के साथ फिर एक बार 'मन की बात' के माध्यम से हमारी बातचीत के सिलसिले को आरम्भ करूंगा : पीएम मोदी #MannKiBaat"
"31958";"31859";"1";"121439954563203_563770467435842";"data";"fetched (200)";"2019-03-03 12:00:37.649000";"Facebook:<page>/posts";"";"LIVE : PM Shri Narendra Modi inaugurates #NationalWarMemorial in New Delhi."
"31959";"31859";"1";"121439954563203_2770412222999283";"data";"fetched (200)";"2019-03-03 12:00:37.649000";"Facebook:<page>/posts";"";"देश के गरीबों के जीवन में आए बदलाव, ख़ुशी और विकास के संकल्प को साझा करते हुए भाजपा राष्ट्रीय अध्यक्ष श्री अमित शाह 26 फरवरी को उत्तर प्रदेश के गाजीपुर में ‘कमल ज्योति संकल्प’ अभियान का शुभारंभ करेंगे।  आप भी #BJPKamalJyoti हैशटैग के साथ अपनी तस्वीरें साझा करें।"
"31960";"31859";"1";"121439954563203_2770212486352590";"data";"fetched (200)";"2019-03-03 12:00:37.649000";"Facebook:<page>/posts";"";"जो काम करके दिखाता है उसी से तो होती है उम्मीद...    भाजपा संकल्प पत्र के लिए बताएं मोदी जी को अपने मन की बात ➞ डायल करें 6357171717 ➞ अपने सुझाव ऑनलाइन भेजें bjp.org/bkmkb2019  ➞ नमो ऐप पर अपने सुझाव भेजें nm4.in/dnldapp  #BharatKeMannKiBaat"
"31961";"31859";"1";"121439954563203_2770177229689449";"data";"fetched (200)";"2019-03-03 12:00:37.649000";"Facebook:<page>/posts";"";"भाजपा सरकार की योजनाओं से देश के 22 करोड़ लोगों के जीवन में आये सकारात्मक परिवर्तन की ख़ुशी एवं विकास के संकल्प को साझा करने के लिए 26 फरवरी को कमल ज्योति संकल्प अभियान के रूप में मनाया जायेगा।   आप भी #BJPKamalJyoti हैशटैग के साथ सोशल मीडिया पर अपनी तस्वीरें साझा करें।"
"31962";"31859";"1";"121439954563203_2770123943028111";"data";"fetched (200)";"2019-03-03 12:00:37.649000";"Facebook:<page>/posts";"";"India’s soldiers are India’s pride. The National War Memorial is a fitting tribute to India’s bravehearts.   It took 70 years and PM Modi to make the National War Memorial a reality!   Here are the glimpses of the historic monument."
"31963";"31859";"1";"121439954563203";"offcut";"fetched (200)";"2019-03-03 12:00:37.649000";"Facebook:<page>/posts";"";""
"31964";"31859";"1";"121439954563203_2770008379706334";"data";"fetched (200)";"2019-03-03 12:00:38.050000";"Facebook:<page>/posts";"";"In the honour of unparalleled valour and gallantry of our soldiers, PM Shri Narendra Modi will dedicate 'National War Memorial' to the nation today. Watch at facebook.com/BJP4India and bjplive.org."
"31965";"31859";"1";"121439954563203_678043639265029";"data";"fetched (200)";"2019-03-03 12:00:38.050000";"Facebook:<page>/posts";"";"देखिए भाजपा राष्ट्रीय अध्यक्ष श्री अमित शाह जी को ABP News के कार्यक्रम 'शिखर सम्मेलन' में। #ShahOnABPNews"
"31966";"31859";"1";"121439954563203_2769737746400064";"data";"fetched (200)";"2019-03-03 12:00:38.050000";"Facebook:<page>/posts";"";"भाजपा राष्ट्रीय अध्यक्ष श्री अमित शाह आज हिसार, हरियाणा में दोपहर 1 बजे शक्ति केंद्र प्रमुख सम्मेलन को सम्बोधित करेंगे।   लाइव देखें facebook.com/BJP4India और bjplive.org पर।"
"31967";"31859";"1";"121439954563203_2768361383204367";"data";"fetched (200)";"2019-03-03 12:00:38.050000";"Facebook:<page>/posts";"";"देश के मध्यम वर्ग को मोदी सरकार की एक और बड़ी सौगात।   अब...  निर्माणाधीन फ्लैट्स पर 12 % से घटाकर 5% जीएसटी  अफोर्डेबल हाऊसिंग पर 8% से घटाकर 1% जीएसटी"
"31968";"31859";"1";"121439954563203_2769731863067319";"data";"fetched (200)";"2019-03-03 12:00:38.050000";"Facebook:<page>/posts";"";"देखिए भाजपा राष्ट्रीय अध्यक्ष श्री अमित शाह जी को ABP News के कार्यक्रम ’शिखर सम्मेलन’ में आज सुबह 10 बजे। #ShahOnABPNews"
"31969";"31859";"1";"121439954563203_2768320633208442";"data";"fetched (200)";"2019-03-03 12:00:38.050000";"Facebook:<page>/posts";"";"जय गंगा मैया, जय यमुना मैया, जय सरस्वती मैया... #ModiInKumbh"
"31970";"31859";"1";"121439954563203_2768313956542443";"data";"fetched (200)";"2019-03-03 12:00:38.050000";"Facebook:<page>/posts";"";"उनकी सेवा, जिनकी वजह से आज दुनिया भर में कुम्भ की स्वच्छता की चर्चा है। #ModiInKumbh"
"31971";"31859";"1";"121439954563203_2768026863237819";"data";"fetched (200)";"2019-03-03 12:00:38.050000";"Facebook:<page>/posts";"";"जिन्होंने दिव्य कुम्भ को स्वच्छ बनाया उन स्वच्छाग्रहियों के पैर धोकर प्रधानसेवक ने वंदन किया।"
"31972";"31859";"1";"121439954563203_958861627837614";"data";"fetched (200)";"2019-03-03 12:00:38.050000";"Facebook:<page>/posts";"";"LIVE : PM Shri Narendra Modi attends 'Swachh Kumbh Swachh Aabhaar' in Prayagraj, Uttar Pradesh"
"31973";"31859";"1";"121439954563203_2767959009911271";"data";"fetched (200)";"2019-03-03 12:00:38.050000";"Facebook:<page>/posts";"";"प्रधानमंत्री श्री नरेन्द्र मोदी ने पवित्र संगम में स्नान किया। #Kumbh2019"
"31974";"31859";"1";"121439954563203_260837174802249";"data";"fetched (200)";"2019-03-03 12:00:38.050000";"Facebook:<page>/posts";"";"LIVE : Shri Amit Shah addresses Karyakarta Sammelan at Fatehgarh Churian Chowk, Amritsar."
"31975";"31859";"1";"121439954563203_2088276691287931";"data";"fetched (200)";"2019-03-03 12:00:38.050000";"Facebook:<page>/posts";"";"LIVE : PM Shri Narendra Modi attends Swachh Kumbh Swachh Seva at Prayagraj."
"31976";"31859";"1";"121439954563203_2767797326594106";"data";"fetched (200)";"2019-03-03 12:00:38.050000";"Facebook:<page>/posts";"";"चुनाव लोकतंत्र का सबसे बड़ा उत्सव है। अगले दो महीने, हम सभी चुनाव की गहमा-गहमी में व्यस्त होगें।   मैं स्वयं भी इस चुनाव में एक प्रत्याशी रहूंगा।  स्वस्थ लोकतांत्रिक परंपरा का सम्मान करते हुए अगली #MannKiBaat मई महीने के आखरी रविवार को होगी: पीएम नरेन्द्र मोदी"
"31977";"31859";"1";"121439954563203_853994844992525";"data";"fetched (200)";"2019-03-03 12:00:38.050000";"Facebook:<page>/posts";"";"LIVE : Shri Amit Shah addresses Vijay Sankalp Sammelan at JDA Ground, Bhagwati Nagar, Jammu"
"31978";"31859";"1";"121439954563203_590479581470288";"data";"fetched (200)";"2019-03-03 12:00:38.050000";"Facebook:<page>/posts";"";"LIVE : PM Shri Narendra Modi launches PM-KISAN scheme and other initiatives in Gorakhpur, Uttar Pradesh. #PMKisan"
"31979";"31859";"1";"121439954563203_295207791172608";"data";"fetched (200)";"2019-03-03 12:00:38.050000";"Facebook:<page>/posts";"";"LIVE : PM Shri Narendra Modi's Mann Ki Baat with the Nation, February 2019"
"31980";"31859";"1";"121439954563203_2767368763303629";"data";"fetched (200)";"2019-03-03 12:00:38.050000";"Facebook:<page>/posts";"";"28 फरवरी 2019 को जुड़ें प्रधानमंत्री श्री नरेन्द्र मोदी जी से #MeraBoothSabseMazboot कार्यक्रम द्वारा।  आप अपने सुझाव और सवाल 'नमो ऐप' पर भेज सकते है या #MeraBoothSabseMazboot के साथ भी साझा कर सकते हैं। http://nm-4.com/gqg8"
"31981";"31859";"1";"121439954563203_2765995976774241";"data";"fetched (200)";"2019-03-03 12:00:38.050000";"Facebook:<page>/posts";"";"The competitions that define the governments and their intentions. Which one would you prefer?"
"31982";"31859";"1";"121439954563203_2767176549989517";"data";"fetched (200)";"2019-03-03 12:00:38.050000";"Facebook:<page>/posts";"";"Tune in to hear PM Shri Narendra Modi's #MannKiBaat at 11 am today. You may also listen it in the 'Narendra Modi Mobile App' - nm4.in/dnldapp"
"31983";"31859";"1";"121439954563203_2767172863323219";"data";"fetched (200)";"2019-03-03 12:00:38.050000";"Facebook:<page>/posts";"";"भाजपा राष्ट्रीय अध्यक्ष श्री  अमित शाह जी के आज दोपहर 3 बजे अमृतसर में कार्यकर्ता सम्मेलन को संबोधित करेंगें।  लाइव देखें facebook.com/BJP4India पर।"
"31984";"31859";"1";"121439954563203_2767172169989955";"data";"fetched (200)";"2019-03-03 12:00:38.050000";"Facebook:<page>/posts";"";"भाजपा राष्ट्रीय अध्यक्ष श्री अमित शाह जी के आज जम्मू कश्मीर में सार्वजनिक कार्यक्रम।   लाइव देखें facebook.com/BJP4India पर।"
"31985";"31859";"1";"121439954563203_2763076630399509";"data";"fetched (200)";"2019-03-03 12:00:38.050000";"Facebook:<page>/posts";"";"The DMK and Congress party who indulged in Rs 12 lakh crore of scam can't work for the welfare and development of Tamil Nadu. Both the parties are synonymous with corruption, but BJP and NDA stand for development: Shri Amit Shah in Tamil Nadu"
"31986";"31859";"1";"121439954563203_2763105753729930";"data";"fetched (200)";"2019-03-03 12:00:38.050000";"Facebook:<page>/posts";"";"BJP is not going to fight election on just 5 Lok Sabha seats, we are going to fight elections on 40 seats in alliance with AIADMK and PMK. Every candidate of our alliance is fighting election to elect Modi ji as the next PM : Shri Amit Shah in Tamil Nadu."
"31987";"31859";"1";"121439954563203_2763112637062575";"data";"fetched (200)";"2019-03-03 12:00:38.050000";"Facebook:<page>/posts";"";"I dare Stalin and Rahul Gandhi to give an account of the development of Tamil Nadu to its people. Don't expect an answer from them since they keep account of corruption and not of development : Shri Amit Shah, Tamil Nadu"
"31988";"31859";"1";"121439954563203_2765990946774744";"data";"fetched (200)";"2019-03-03 12:00:38.050000";"Facebook:<page>/posts";"";"आज प्रत्येक हिंदुस्तानी देश की सेना के साथ है, देश की भावनाओं के साथ है।  लेकिन मुझे उन मुट्ठी भर लोगों पर अफसोस होता है, जो भारत में रहते हुए पाकिस्तान की भाषा बोल रहे हैं।   ये वही लोग है जो पाकिस्तान जाकर कहते हैं कि कुछ भी करो मगर मोदी को हटाओ: प्रधानमंत्री श्री नरेन्द्र मोदी"
"31989";"31859";"1";"121439954563203";"offcut";"fetched (200)";"2019-03-03 12:00:38.050000";"Facebook:<page>/posts";"";""
"31990";"31859";"1";"121439954563203_2765009313539574";"data";"fetched (200)";"2019-03-03 12:00:38.410000";"Facebook:<page>/posts";"";"जन-जन से मिल रहा अपार प्यार। 'मेरा परिवार, भाजपा परिवार'  आप भी इस अभियान से जुड़ने के लिए अपने घरों में भाजपा का झंडा व स्टिकर लगाएं और #MeraParivarBhajapaParivar हैशटैग के साथ अपनी फोटो सोशल मीडिया में हमारे साथ साझा करें।"
"31991";"31859";"1";"121439954563203_2765691590138013";"data";"fetched (200)";"2019-03-03 12:00:38.410000";"Facebook:<page>/posts";"";"मोदी है तो मुमकिन है..."
"31992";"31859";"1";"121439954563203_2765649753475530";"data";"fetched (200)";"2019-03-03 12:00:38.410000";"Facebook:<page>/posts";"";"आतंक की फैक्ट्री पर ताला लगाने का काम अगर मेरे ही हिस्से लिखा है तो ऐसा ही सही।  सीमा पर डटे सैनिकों, मोदी सरकार और मां भवानी के आशीर्वाद पर भरोसा रखिए।  इस बार सबका हिसाब होगा और हिसाब पूरा होगा : पीएम मोदी"
"31993";"31859";"1";"121439954563203_2172428343068196";"data";"fetched (200)";"2019-03-03 12:00:38.410000";"Facebook:<page>/posts";"";"LIVE:  Shri Amit Shah inaugurates BJP Kisan Morcha National Convention in Gorakhpur, Uttar Pradesh. #BJPForSamridhKisan"
"31994";"31859";"1";"121439954563203_2765510703489435";"data";"fetched (200)";"2019-03-03 12:00:38.410000";"Facebook:<page>/posts";"";"कश्मीर के पंच-सरपंचों ने मुझसे किया वादा निभाया है।  मैंने उनसे कहा था कि जब आतंकवादी स्कूल जलाता है तब वह इमारत नहीं जलाता है, आपके बच्चों का भविष्य जलाता है।  आज मैं गर्व के साथ कहता हूं कि कश्मीर घाटी के मेरे पंच-सरपंचों ने एक भी स्कूल जलने नहीं दिया है : पीएम मोदी #VijaySankalpWithModi"
"31995";"31859";"1";"121439954563203_2765451096828729";"data";"fetched (200)";"2019-03-03 12:00:38.410000";"Facebook:<page>/posts";"";"हमारी लड़ाई आतंकवाद और मानवता के दुश्मनों के खिलाफ है।   हमारी लड़ाई कश्मीर के लिए है, कश्मीरियों के खिलाफ नहीं है : पीएम मोदी #VijaySankalpWithModi"
"31996";"31859";"1";"121439954563203_528633980877137";"data";"fetched (200)";"2019-03-03 12:00:38.410000";"Facebook:<page>/posts";"";"LIVE: PM Shri Narendra Modi is addressing a public meeting in Tonk, Rajasthan. #VijaySankalpWithModi"
"31997";"31859";"1";"121439954563203_2765261673514338";"data";"fetched (200)";"2019-03-03 12:00:38.410000";"Facebook:<page>/posts";"";"India’s ranking in the World Travel & Tourism Competitiveness index improved from 65 in 2013 to 40 in 2017.   The number of Foreign Tourist Arrivals to India increased by 45%, the number of approved hotels went up by 50% & foreign exchange earnings in tourism went up by 50%: PM"
"31998";"31859";"1";"121439954563203_402474457230823";"data";"fetched (200)";"2019-03-03 12:00:38.410000";"Facebook:<page>/posts";"";"लाइव : भाजपा राष्ट्रीय अध्यक्ष श्री अमित शाह उत्तर प्रदेश के लखनऊ में 'सहकारिता सम्मेलन' को संबोधित कर रहे हैं।"
"31999";"31859";"1";"121439954563203_2765120043528501";"data";"fetched (200)";"2019-03-03 12:00:38.410000";"Facebook:<page>/posts";"";"ABC - Avoiding, Burying, Confusing.  Instead of 'Avoiding issues', we deal with the issues.  Instead of 'Burying it', we dig it out and communicate to the people.  Instead of 'Confusing the system', we demonstrated that the solution is possible : PM Modi"
"32000";"31859";"1";"121439954563203_2765118900195282";"data";"fetched (200)";"2019-03-03 12:00:38.410000";"Facebook:<page>/posts";"";"Before 2014, there was a competition between ministries and individuals on corruption and on delays.  Today, there is a competition as to whether India will get 100% sanitation first or 100% electrification first.  Choose the kind of competition you'd prefer : PM Modi"
"32001";"31859";"1";"121439954563203_2299606720069846";"data";"fetched (200)";"2019-03-03 12:00:38.410000";"Facebook:<page>/posts";"";"LIVE: Prime Minister Shri Narendra Modi interacting with Pravasi Bharatiya representatives from 190 countries."
"32002";"31859";"1";"121439954563203_242779359943658";"data";"fetched (200)";"2019-03-03 12:00:38.410000";"Facebook:<page>/posts";"";"LIVE: PM Narendra Modi addresses ET-Global Business Summit."
"32003";"31859";"1";"121439954563203_2764893863551119";"data";"fetched (200)";"2019-03-03 12:00:38.410000";"Facebook:<page>/posts";"";"प्रधानमंत्री श्री नरेन्द्र मोदी आज दोपहर 1:30 बजे टोंक, राजस्थान में विशाल जनसभा को सम्बोधित करेंगे।   प्रधानमंत्री श्री नरेन्द्र मोदी जी का भाषण लाइव सुनने के लिए डायल करें 93 4501 4501"
"32004";"31859";"1";"121439954563203_2764742163566289";"data";"fetched (200)";"2019-03-03 12:00:38.410000";"Facebook:<page>/posts";"";"भाजपा राष्ट्रीय अध्यक्ष श्री अमित शाह जी आज उत्तर प्रदेश में 'सहकारिता सम्मेलन' और 'भाजपा किसान मोर्चा के राष्ट्रीय अधिवेशन' को संबोधित करेंगे।"
"32005";"31859";"1";"121439954563203_2763623350344837";"data";"fetched (200)";"2019-03-03 12:00:38.410000";"Facebook:<page>/posts";"";"BJP crosses 1 Million milestone on Youtube. Thanks all for your support. Stay updated by subscribing BJP’s Official Youtube Channel. http://bit.ly/2ofH4S4"
"32006";"31859";"1";"121439954563203_2763621630345009";"data";"fetched (200)";"2019-03-03 12:00:38.410000";"Facebook:<page>/posts";"";"Prime Minister Shri Narendra Modi will address the Global Business Summit at 10 am tomorrow. Watch LIVE on all Bharatiya Janata Party (BJP)'s social media channels."
